Property_ID,City,Property_Type,BHK,Built_up_Area_SqFt,Price_INR,Furnishing_Status,Transaction_Type,Construction_Status,Listing_Date,Agent_ID
PROP_4168,Lucknow,Independent House,5,2347,10552818,Semi-Furnished,New Property,Ready to Move,2023-06-18,AGT_001
PROP_4169,Mumbai,Penthouse,2,2213,19544287,Semi-Furnished,New Property,Ready to Move,2023-03-31,AGT_018
PROP_4170,Noida,Apartment,1,1746,14982623,Semi-Furnished,Resale,Under Construction,2023-06-03,AGT_020
PROP_4171,Ambala,Apartment,5,1122,7256569,Furnished,New Property,Ready to Move,2023-11-03,AGT_010
PROP_4172,Delhi,Penthouse,1,1502,13064641,Unfurnished,New Property,Under Construction,2023-10-15,AGT_024
PROP_4173,Jaipur,Penthouse,1,3333,13012651,Unfurnished,New Property,Ready to Move,2023-02-19,AGT_018
PROP_4174,Hyderabad,Penthouse,5,1542,14935113,Furnished,New Property,Ready to Move,2023-03-18,AGT_005
PROP_4175,Chandigarh,Independent House,5,2847,13029774,Semi-Furnished,New Property,Under Construction,2023-10-11,AGT_003
PROP_4176,Mumbai,Penthouse,5,1503,14339948,Furnished,New Property,Under Construction,2024-02-10,AGT_015
PROP_4177,Chandigarh,Penthouse,1,1046,4234701,Furnished,Resale,Ready to Move,2023-06-22,AGT_023
PROP_4178,Noida,Apartment,2,2590,21959180,Furnished,Resale,Under Construction,2023-11-15,AGT_008
PROP_4179,Lucknow,Independent House,2,670,3266329,Unfurnished,Resale,Under Construction,2024-01-12,AGT_015
PROP_4180,Delhi,Independent House,4,2781,24640688,Furnished,Resale,Under Construction,2023-11-18,AGT_016
PROP_4181,Chandigarh,Villa,3,4812,19006867,Semi-Furnished,New Property,Under Construction,2024-02-16,AGT_015
PROP_4182,Hyderabad,Villa,3,3391,28728124,Furnished,Resale,Ready to Move,2023-09-28,AGT_018
PROP_4183,Lucknow,Independent House,4,2804,12024479,Unfurnished,New Property,Under Construction,2023-05-18,AGT_009
PROP_4184,Ambala,Villa,4,945,5382274,Furnished,New Property,Ready to Move,2023-10-11,AGT_017
PROP_4185,Gurgaon,Penthouse,3,4539,37934337,Furnished,New Property,Ready to Move,2023-11-19,AGT_005
PROP_4186,Gurgaon,Apartment,2,2503,20867670,Furnished,Resale,Under Construction,2023-01-24,AGT_008
PROP_4187,Hyderabad,Independent House,1,711,7182243,Unfurnished,Resale,Under Construction,2024-01-23,AGT_017
PROP_4188,Noida,Independent House,5,4044,34924204,Furnished,Resale,Under Construction,2023-05-31,AGT_025
PROP_4189,Ambala,Villa,3,3209,12950628,Unfurnished,New Property,Ready to Move,2023-08-17,AGT_010
PROP_4190,Mumbai,Villa,1,4615,37692209,Semi-Furnished,Resale,Under Construction,2023-01-15,AGT_003
PROP_4191,Delhi,Penthouse,2,4315,35783076,Unfurnished,Resale,Under Construction,2024-01-09,AGT_019
PROP_4192,Jaipur,Apartment,2,2444,10241388,Furnished,Resale,Under Construction,2023-05-31,AGT_025
PROP_4193,Lucknow,Penthouse,4,3445,14265681,Unfurnished,New Property,Under Construction,2023-07-20,AGT_011
PROP_4194,Noida,Penthouse,5,3025,27235098,Semi-Furnished,New Property,Ready to Move,2023-05-08,AGT_001
PROP_4195,Mumbai,Villa,1,2203,18230198,Furnished,New Property,Ready to Move,2023-01-10,AGT_009
PROP_4196,Ambala,Independent House,3,4866,19275170,Unfurnished,Resale,Ready to Move,2024-01-01,AGT_017
PROP_4197,Noida,Penthouse,4,4992,42477749,Furnished,New Property,Ready to Move,2023-12-03,AGT_018
PROP_4198,Delhi,Independent House,2,2721,23622325,Unfurnished,New Property,Ready to Move,2023-06-03,AGT_023
PROP_4199,Jaipur,Penthouse,4,1979,9756812,Furnished,Resale,Ready to Move,2023-12-02,AGT_002
PROP_4200,Ambala,Villa,4,4288,18005336,Unfurnished,Resale,Under Construction,2024-02-14,AGT_003
PROP_4201,Noida,Apartment,3,4475,37559657,Furnished,New Property,Ready to Move,2023-09-12,AGT_001
PROP_4202,Bangalore,Villa,2,3084,26285599,Furnished,New Property,Ready to Move,2023-12-22,AGT_025
PROP_4203,Noida,Independent House,5,4440,38986904,Unfurnished,Resale,Ready to Move,2023-10-16,AGT_022
PROP_4204,Gurgaon,Apartment,5,4812,41699364,Furnished,Resale,Ready to Move,2023-05-25,AGT_007
PROP_4205,Mumbai,Independent House,2,1538,13929924,Furnished,New Property,Under Construction,2024-01-23,AGT_015
PROP_4206,Mumbai,Apartment,5,2589,23299562,Unfurnished,Resale,Under Construction,2023-05-11,AGT_020
PROP_4207,Chandigarh,Independent House,5,3586,15663211,Unfurnished,Resale,Under Construction,2023-06-03,AGT_023
PROP_4208,Ambala,Independent House,5,4826,19488335,Furnished,Resale,Ready to Move,2024-01-18,AGT_009
PROP_4209,Noida,Independent House,5,4345,37725611,Furnished,New Property,Ready to Move,2024-01-10,AGT_007
PROP_4210,Lucknow,Apartment,5,1862,9892789,Unfurnished,New Property,Ready to Move,2023-09-04,AGT_013
PROP_4211,Jaipur,Independent House,3,3617,14835529,Furnished,New Property,Ready to Move,2023-07-15,AGT_014
PROP_4212,Ambala,Penthouse,4,1972,8771797,Semi-Furnished,New Property,Under Construction,2024-02-17,AGT_004
PROP_4213,Hyderabad,Independent House,1,3203,26232937,Furnished,New Property,Ready to Move,2023-06-30,AGT_020
PROP_4214,Ambala,Penthouse,4,748,5183029,Unfurnished,Resale,Under Construction,2023-10-24,AGT_006
PROP_4215,Bangalore,Penthouse,2,3350,27732132,Semi-Furnished,New Property,Under Construction,2023-11-23,AGT_022
PROP_4216,Noida,Villa,2,2277,20010142,Furnished,New Property,Under Construction,2023-10-22,AGT_012
PROP_4217,Jaipur,Villa,2,3930,15283590,Semi-Furnished,New Property,Ready to Move,2023-02-03,AGT_007
PROP_4218,Mumbai,Penthouse,5,2149,20505611,Unfurnished,New Property,Under Construction,2023-01-30,AGT_001
PROP_4219,Lucknow,Villa,4,1874,8497548,Semi-Furnished,Resale,Ready to Move,2023-09-26,AGT_005
PROP_4220,Noida,Independent House,4,603,7693800,Furnished,Resale,Ready to Move,2023-04-03,AGT_016
PROP_4221,Chandigarh,Independent House,5,1500,8016728,Unfurnished,Resale,Ready to Move,2023-05-30,AGT_013
PROP_4222,Hyderabad,Villa,4,4508,38526919,Furnished,Resale,Ready to Move,2023-07-08,AGT_014
PROP_4223,Chandigarh,Independent House,4,2406,10446352,Unfurnished,Resale,Under Construction,2023-06-27,AGT_019
PROP_4224,Ambala,Penthouse,5,3022,12941131,Unfurnished,Resale,Ready to Move,2023-01-07,AGT_006
PROP_4225,Ambala,Penthouse,5,3332,14662454,Semi-Furnished,Resale,Ready to Move,2023-04-08,AGT_006
PROP_4226,Hyderabad,Penthouse,3,875,9458090,Semi-Furnished,New Property,Under Construction,2023-09-06,AGT_023
PROP_4227,Hyderabad,Apartment,5,3591,31458156,Furnished,New Property,Under Construction,2023-01-09,AGT_004
PROP_4228,Chandigarh,Penthouse,2,3181,11998297,Furnished,Resale,Under Construction,2023-07-27,AGT_011
PROP_4229,Jaipur,Independent House,2,4355,16384044,Semi-Furnished,Resale,Under Construction,2023-06-01,AGT_019
PROP_4230,Bangalore,Independent House,1,3675,29715463,Semi-Furnished,New Property,Ready to Move,2023-07-29,AGT_019
PROP_4231,Jaipur,Penthouse,2,3571,13946469,Semi-Furnished,Resale,Ready to Move,2023-06-03,AGT_009
PROP_4232,Chandigarh,Villa,5,1399,8238642,Semi-Furnished,New Property,Ready to Move,2023-03-04,AGT_016
PROP_4233,Bangalore,Penthouse,5,691,8892736,Unfurnished,Resale,Under Construction,2023-11-01,AGT_004
PROP_4234,Delhi,Penthouse,4,3059,26995598,Furnished,New Property,Under Construction,2023-08-28,AGT_014
PROP_4235,Bangalore,Apartment,2,3998,33186183,Furnished,Resale,Under Construction,2023-12-14,AGT_020
PROP_4236,Chandigarh,Apartment,1,4346,16257967,Furnished,Resale,Under Construction,2023-01-10,AGT_009
PROP_4237,Gurgaon,Penthouse,3,2346,20912021,Semi-Furnished,Resale,Under Construction,2023-02-27,AGT_002
PROP_4238,Jaipur,Independent House,4,4403,18003888,Unfurnished,New Property,Ready to Move,2024-02-10,AGT_009
PROP_4239,Bangalore,Villa,4,2187,20137302,Semi-Furnished,Resale,Under Construction,2023-09-04,AGT_013
PROP_4240,Ambala,Penthouse,3,1743,7853175,Unfurnished,Resale,Ready to Move,2023-06-04,AGT_012
PROP_4241,Gurgaon,Villa,5,2426,22001424,Unfurnished,New Property,Ready to Move,2023-08-17,AGT_003
PROP_4242,Lucknow,Villa,1,4041,15278855,Furnished,New Property,Under Construction,2023-10-28,AGT_022
PROP_4243,Mumbai,Penthouse,4,989,10806814,Furnished,New Property,Under Construction,2023-07-09,AGT_022
PROP_4244,Chandigarh,Villa,4,1172,6339032,Unfurnished,Resale,Under Construction,2023-01-21,AGT_006
PROP_4245,Bangalore,Villa,5,1394,13943989,Furnished,New Property,Under Construction,2023-07-17,AGT_013
PROP_4246,Jaipur,Apartment,2,2457,9654061,Furnished,New Property,Ready to Move,2023-05-02,AGT_007
PROP_4247,Ambala,Villa,5,921,6551874,Unfurnished,Resale,Under Construction,2023-08-20,AGT_010
PROP_4248,Hyderabad,Villa,2,4804,39620890,Semi-Furnished,Resale,Ready to Move,2023-02-08,AGT_021
PROP_4249,Jaipur,Independent House,2,4238,15779474,Furnished,Resale,Ready to Move,2023-07-19,AGT_010
PROP_4250,Noida,Independent House,1,2887,23480808,Unfurnished,Resale,Under Construction,2023-09-24,AGT_022
PROP_4251,Gurgaon,Apartment,1,4985,41062699,Furnished,Resale,Under Construction,2023-03-27,AGT_024
PROP_4252,Gurgaon,Villa,1,4106,34220599,Unfurnished,New Property,Ready to Move,2023-05-04,AGT_015
PROP_4253,Mumbai,Independent House,4,3513,31027195,Semi-Furnished,New Property,Ready to Move,2023-01-10,AGT_017
PROP_4254,Delhi,Apartment,1,2577,21175060,Furnished,New Property,Ready to Move,2023-11-04,AGT_023
PROP_4255,Noida,Independent House,4,1997,18740926,Unfurnished,Resale,Under Construction,2023-04-18,AGT_004
PROP_4256,Gurgaon,Penthouse,2,4097,33774288,Semi-Furnished,Resale,Ready to Move,2023-03-10,AGT_022
PROP_4257,Delhi,Apartment,5,1424,14645520,Semi-Furnished,New Property,Under Construction,2023-10-14,AGT_023
PROP_4258,Mumbai,Independent House,3,4803,40458008,Unfurnished,Resale,Under Construction,2023-04-09,AGT_025
PROP_4259,Delhi,Villa,1,2351,20251120,Unfurnished,New Property,Ready to Move,2023-01-15,AGT_008
PROP_4260,Lucknow,Independent House,2,2051,8498235,Unfurnished,Resale,Ready to Move,2023-04-19,AGT_025
PROP_4261,Delhi,Independent House,3,634,6764035,Semi-Furnished,New Property,Under Construction,2023-08-31,AGT_025
PROP_4262,Delhi,Apartment,5,3780,33614351,Unfurnished,Resale,Ready to Move,2023-09-27,AGT_021
PROP_4263,Chandigarh,Villa,5,1046,6326794,Semi-Furnished,Resale,Ready to Move,2023-08-24,AGT_022
PROP_4264,Delhi,Villa,1,1144,10074002,Semi-Furnished,New Property,Under Construction,2023-07-27,AGT_007
PROP_4265,Hyderabad,Independent House,5,3820,33735622,Semi-Furnished,Resale,Under Construction,2024-01-23,AGT_002
PROP_4266,Bangalore,Apartment,5,3404,29589891,Furnished,New Property,Under Construction,2023-12-18,AGT_012
PROP_4267,Hyderabad,Independent House,5,2323,21004250,Unfurnished,New Property,Under Construction,2023-04-30,AGT_006
PROP_4268,Mumbai,Independent House,1,2878,24113270,Semi-Furnished,New Property,Under Construction,2023-02-01,AGT_023
PROP_4269,Chandigarh,Independent House,4,1399,6880131,Unfurnished,New Property,Ready to Move,2023-08-14,AGT_012
PROP_4270,Bangalore,Villa,1,4537,37671895,Unfurnished,New Property,Under Construction,2023-09-08,AGT_006
PROP_4271,Delhi,Penthouse,2,4555,38139461,Furnished,Resale,Ready to Move,2024-02-14,AGT_017
PROP_4272,Ambala,Independent House,2,2861,11677054,Unfurnished,Resale,Ready to Move,2023-02-17,AGT_007
PROP_4273,Hyderabad,Independent House,4,1830,16751777,Unfurnished,Resale,Ready to Move,2023-11-13,AGT_005
PROP_4274,Noida,Villa,3,3098,26256105,Furnished,Resale,Ready to Move,2023-05-28,AGT_006
PROP_4275,Chandigarh,Villa,4,598,4388658,Furnished,New Property,Under Construction,2024-01-24,AGT_011
PROP_4276,Gurgaon,Independent House,2,1772,15623403,Semi-Furnished,Resale,Under Construction,2023-06-19,AGT_022
PROP_4277,Gurgaon,Penthouse,3,2691,23566738,Unfurnished,New Property,Under Construction,2023-01-28,AGT_002
PROP_4278,Jaipur,Villa,1,1164,5117192,Unfurnished,Resale,Ready to Move,2023-02-01,AGT_002
PROP_4279,Lucknow,Villa,1,1292,4910238,Unfurnished,New Property,Ready to Move,2023-01-10,AGT_007
PROP_4280,Jaipur,Penthouse,2,1679,6773188,Semi-Furnished,New Property,Under Construction,2023-12-11,AGT_016
PROP_4281,Chandigarh,Penthouse,3,3948,15964034,Unfurnished,Resale,Under Construction,2024-01-30,AGT_007
PROP_4282,Mumbai,Apartment,3,3947,33809829,Furnished,New Property,Under Construction,2024-02-24,AGT_018
PROP_4283,Gurgaon,Villa,4,4129,35993218,Semi-Furnished,Resale,Ready to Move,2024-01-19,AGT_007
PROP_4284,Noida,Villa,2,1722,15134472,Unfurnished,New Property,Ready to Move,2023-08-28,AGT_014
PROP_4285,Gurgaon,Apartment,4,520,6857137,Semi-Furnished,Resale,Under Construction,2023-06-07,AGT_010
PROP_4286,Noida,Villa,1,3937,32445219,Unfurnished,New Property,Ready to Move,2023-10-05,AGT_021
PROP_4287,Ambala,Villa,1,4426,16818006,Semi-Furnished,Resale,Ready to Move,2023-02-13,AGT_025
PROP_4288,Mumbai,Penthouse,5,654,8054040,Semi-Furnished,Resale,Ready to Move,2023-03-10,AGT_025
PROP_4289,Noida,Apartment,3,675,7405295,Unfurnished,Resale,Under Construction,2023-02-17,AGT_019
PROP_4290,Ambala,Apartment,5,3746,15689947,Unfurnished,New Property,Under Construction,2023-06-01,AGT_006
PROP_4291,Lucknow,Independent House,1,486,2491345,Unfurnished,New Property,Ready to Move,2023-10-31,AGT_019
PROP_4292,Bangalore,Penthouse,5,2717,24293585,Furnished,Resale,Under Construction,2023-02-21,AGT_012
PROP_4293,Ambala,Independent House,5,2224,10619759,Unfurnished,Resale,Under Construction,2024-02-20,AGT_023
PROP_4294,Hyderabad,Villa,3,2007,18444573,Furnished,Resale,Ready to Move,2023-10-27,AGT_006
PROP_4295,Hyderabad,Apartment,3,2261,19424200,Semi-Furnished,Resale,Ready to Move,2023-07-11,AGT_011
PROP_4296,Noida,Penthouse,3,2960,25682315,Semi-Furnished,New Property,Under Construction,2023-03-19,AGT_013
PROP_4297,Mumbai,Apartment,5,2755,24452895,Unfurnished,New Property,Under Construction,2023-11-16,AGT_021
PROP_4298,Lucknow,Villa,4,947,5745594,Furnished,Resale,Ready to Move,2023-01-25,AGT_006
PROP_4299,Jaipur,Penthouse,1,440,2496819,Unfurnished,Resale,Under Construction,2023-10-27,AGT_005
PROP_4300,Chandigarh,Penthouse,3,1552,7515130,Furnished,Resale,Under Construction,2023-10-06,AGT_019
PROP_4301,Ambala,Penthouse,4,1139,5937316,Furnished,Resale,Ready to Move,2024-02-20,AGT_020
PROP_4302,Hyderabad,Independent House,3,2114,18687329,Semi-Furnished,Resale,Ready to Move,2023-08-25,AGT_019
PROP_4303,Chandigarh,Independent House,3,2557,11202073,Semi-Furnished,Resale,Under Construction,2023-02-20,AGT_001
PROP_4304,Ambala,Independent House,5,3759,16141560,Furnished,Resale,Under Construction,2024-02-24,AGT_003
PROP_4305,Bangalore,Villa,4,2300,20777740,Unfurnished,New Property,Under Construction,2023-01-02,AGT_005
PROP_4306,Mumbai,Independent House,4,1968,17693384,Unfurnished,Resale,Under Construction,2023-03-06,AGT_024
PROP_4307,Bangalore,Villa,1,3164,26619391,Unfurnished,New Property,Under Construction,2023-08-12,AGT_018
PROP_4308,Chandigarh,Apartment,3,4777,18355128,Furnished,Resale,Ready to Move,2023-02-10,AGT_013
PROP_4309,Gurgaon,Independent House,1,4771,38698670,Furnished,New Property,Under Construction,2023-07-23,AGT_009
PROP_4310,Lucknow,Penthouse,5,2119,9947776,Semi-Furnished,New Property,Under Construction,2023-09-29,AGT_020
PROP_4311,Gurgaon,Independent House,5,3624,32015151,Unfurnished,New Property,Ready to Move,2023-02-05,AGT_003
PROP_4312,Noida,Penthouse,3,2253,19638643,Furnished,New Property,Ready to Move,2023-02-20,AGT_023
PROP_4313,Chandigarh,Apartment,3,2997,12656678,Furnished,New Property,Under Construction,2023-12-24,AGT_010
PROP_4314,Mumbai,Penthouse,3,473,6280678,Furnished,New Property,Ready to Move,2024-02-25,AGT_009
PROP_4315,Delhi,Villa,4,1078,11472574,Semi-Furnished,Resale,Ready to Move,2023-10-21,AGT_020
PROP_4316,Ambala,Penthouse,4,2146,10269420,Unfurnished,New Property,Under Construction,2023-04-26,AGT_018
PROP_4317,Bangalore,Penthouse,5,1811,17543288,Semi-Furnished,Resale,Under Construction,2023-01-18,AGT_001
PROP_4318,Bangalore,Apartment,5,2813,25605124,Unfurnished,Resale,Under Construction,2023-03-30,AGT_004
PROP_4319,Noida,Villa,1,1972,16325997,Semi-Furnished,Resale,Ready to Move,2023-04-23,AGT_011
PROP_4320,Ambala,Apartment,2,1186,5183046,Unfurnished,Resale,Under Construction,2023-01-09,AGT_001
PROP_4321,Mumbai,Penthouse,1,4137,34129034,Semi-Furnished,New Property,Under Construction,2023-06-02,AGT_004
PROP_4322,Gurgaon,Villa,5,1620,15291361,Semi-Furnished,New Property,Under Construction,2023-08-24,AGT_018
PROP_4323,Jaipur,Penthouse,5,2273,10785544,Semi-Furnished,Resale,Ready to Move,2023-10-17,AGT_019
PROP_4324,Ambala,Independent House,5,1868,9223534,Semi-Furnished,Resale,Ready to Move,2023-03-05,AGT_008
PROP_4325,Ambala,Independent House,4,3715,15989039,Semi-Furnished,Resale,Ready to Move,2023-04-20,AGT_010
PROP_4326,Lucknow,Villa,1,818,3309499,Unfurnished,Resale,Under Construction,2023-11-23,AGT_019
PROP_4327,Ambala,Penthouse,1,4718,17605875,Furnished,Resale,Under Construction,2023-12-14,AGT_007
PROP_4328,Delhi,Penthouse,1,2666,22205761,Furnished,Resale,Under Construction,2023-07-05,AGT_015
PROP_4329,Hyderabad,Penthouse,5,4758,41389362,Unfurnished,Resale,Under Construction,2023-12-28,AGT_017
PROP_4330,Delhi,Penthouse,4,4348,37273319,Furnished,New Property,Ready to Move,2023-01-17,AGT_013
PROP_4331,Hyderabad,Independent House,4,3468,30288910,Semi-Furnished,Resale,Ready to Move,2024-01-21,AGT_013
PROP_4332,Delhi,Independent House,3,2221,19405884,Unfurnished,New Property,Under Construction,2023-08-26,AGT_014
PROP_4333,Delhi,Apartment,1,2167,17824937,Unfurnished,New Property,Under Construction,2023-03-15,AGT_009
PROP_4334,Gurgaon,Penthouse,5,4595,40007395,Furnished,New Property,Ready to Move,2023-09-30,AGT_021
PROP_4335,Jaipur,Independent House,1,3070,11201435,Furnished,New Property,Under Construction,2024-02-21,AGT_014
PROP_4336,Lucknow,Independent House,1,1714,7435095,Unfurnished,Resale,Under Construction,2023-07-06,AGT_024
PROP_4337,Bangalore,Penthouse,5,4859,41889384,Furnished,Resale,Ready to Move,2024-01-29,AGT_005
PROP_4338,Delhi,Apartment,5,735,8395732,Unfurnished,Resale,Ready to Move,2023-02-27,AGT_020
PROP_4339,Hyderabad,Villa,5,962,10990827,Furnished,New Property,Ready to Move,2024-01-24,AGT_013
PROP_4340,Mumbai,Penthouse,2,3794,32099693,Furnished,Resale,Under Construction,2023-03-28,AGT_013
PROP_4341,Ambala,Villa,5,1491,8276654,Furnished,Resale,Under Construction,2023-09-18,AGT_016
PROP_4342,Noida,Villa,1,2903,24418025,Furnished,Resale,Under Construction,2023-06-12,AGT_006
PROP_4343,Jaipur,Apartment,3,4899,18629668,Unfurnished,New Property,Under Construction,2023-03-25,AGT_017
PROP_4344,Chandigarh,Penthouse,2,4153,16081432,Furnished,New Property,Ready to Move,2023-02-17,AGT_017
PROP_4345,Jaipur,Independent House,4,2024,8921644,Unfurnished,Resale,Under Construction,2023-04-18,AGT_014
PROP_4346,Noida,Apartment,1,2214,19099325,Semi-Furnished,New Property,Under Construction,2023-01-20,AGT_009
PROP_4347,Gurgaon,Penthouse,4,4854,41530929,Furnished,New Property,Ready to Move,2023-09-27,AGT_002
PROP_4348,Mumbai,Apartment,5,2199,20540645,Semi-Furnished,New Property,Ready to Move,2023-11-17,AGT_014
PROP_4349,Delhi,Apartment,1,1049,9662246,Furnished,New Property,Under Construction,2023-12-02,AGT_021
PROP_4350,Ambala,Penthouse,1,516,2230963,Unfurnished,Resale,Under Construction,2023-08-04,AGT_009
PROP_4351,Mumbai,Penthouse,5,4883,41692695,Furnished,Resale,Under Construction,2023-12-24,AGT_025
PROP_4352,Gurgaon,Villa,4,4203,36140111,Semi-Furnished,New Property,Ready to Move,2023-04-11,AGT_004
PROP_4353,Jaipur,Penthouse,1,745,4051263,Furnished,Resale,Ready to Move,2023-10-29,AGT_006
PROP_4354,Delhi,Villa,1,3065,25199093,Furnished,Resale,Ready to Move,2023-04-02,AGT_025
PROP_4355,Lucknow,Villa,1,2742,10219847,Furnished,Resale,Under Construction,2023-06-26,AGT_024
PROP_4356,Chandigarh,Apartment,1,3137,11897402,Semi-Furnished,New Property,Ready to Move,2024-01-17,AGT_015
PROP_4357,Ambala,Apartment,1,778,3867579,Unfurnished,New Property,Under Construction,2023-05-09,AGT_024
PROP_4358,Jaipur,Penthouse,5,2783,12218766,Semi-Furnished,Resale,Ready to Move,2023-05-02,AGT_024
PROP_4359,Mumbai,Villa,5,2955,26374316,Semi-Furnished,Resale,Ready to Move,2023-07-03,AGT_008
PROP_4360,Noida,Independent House,1,2374,19385411,Unfurnished,Resale,Under Construction,2023-06-02,AGT_023
PROP_4361,Delhi,Penthouse,5,649,8241107,Furnished,Resale,Under Construction,2023-06-25,AGT_015
PROP_4362,Noida,Penthouse,3,4274,36087154,Semi-Furnished,New Property,Ready to Move,2023-11-12,AGT_020
